data_ocorrencia,hora_ocorrencia,regiao_administrativa,tipo_crime,descricao_crime,sexo_vitima,idade_vitima,arma_utilizada,status
2023-01-14,16:00,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,57,Não,registrado
2023-01-17,09:15,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,43,Não,registrado
2023-01-28,00:45,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,54,Não,arquivado
2023-01-07,05:15,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,29,Não,arquivado
2023-01-10,10:00,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,57,Não,registrado
2023-01-15,02:15,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,51,Não,em investigação
2023-01-12,01:45,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,30,Não,em investigação
2023-01-14,04:45,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,51,Não,registrado
2023-01-22,11:00,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,54,Não,arquivado
2023-01-26,22:45,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,53,Não,em investigação
2023-01-17,03:30,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,28,Não,arquivado
2023-01-30,14:15,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,42,Não,em investigação
2023-01-02,02:30,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,48,Não,registrado
2023-01-30,02:00,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,56,Não,registrado
2023-01-03,22:00,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,56,Não,em investigação
2023-01-12,03:00,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,50,Não,registrado
2023-01-31,01:30,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,54,Não,registrado
2023-01-06,20:00,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,48,Não,arquivado
2023-01-24,05:30,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,27,Não,em investigação
2023-01-21,02:30,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,35,Não,registrado
2023-01-13,11:00,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,25,Não,registrado
2023-01-01,01:30,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,46,Não,em investigação
2023-01-22,23:45,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,44,Não,registrado
2023-01-03,22:15,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,41,Não,em investigação
2023-01-02,09:30,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,36,Não,em investigação
2023-01-27,22:15,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,30,Não,em investigação
2023-01-05,09:45,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,31,Não,em investigação
2023-01-11,21:30,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,35,Não,registrado
2023-01-30,15:30,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,54,Não,registrado
2023-01-18,13:00,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,49,Não,em investigação
2023-01-02,13:00,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,36,Não,registrado
2023-01-20,18:15,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,54,Não,registrado
2023-01-23,06:30,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,57,Não,registrado
2023-01-13,21:15,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,52,Não,registrado
2023-01-25,11:00,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,35,Não,registrado
2023-01-11,09:00,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,55,Não,registrado
2023-01-25,04:30,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,28,Não,em investigação
2023-01-02,20:30,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,51,Não,registrado
2023-01-07,03:45,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,37,Não,registrado
2023-01-06,07:30,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,48,Não,em investigação
2023-01-30,08:15,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,42,Não,registrado
2023-01-07,12:45,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,36,Não,registrado
2023-01-26,19:15,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,56,Não,em investigação
2023-01-15,08:30,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,47,Não,registrado
2023-01-16,18:30,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,43,Não,registrado
2023-01-04,04:00,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,53,Não,registrado
2023-01-11,18:00,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,28,Não,em investigação
2023-01-12,12:30,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,33,Não,em investigação
2023-01-11,10:15,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,53,Não,em investigação
2023-01-24,19:15,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,56,Não,em investigação
2023-01-27,00:45,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,26,Não,em investigação
2023-01-08,02:00,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,52,Não,registrado
2023-01-29,19:00,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,46,Não,em investigação
2023-01-05,23:45,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,35,Não,em investigação
2023-01-27,08:30,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,60,Não,em investigação
2023-01-14,22:45,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,27,Não,em investigação
2023-01-03,03:45,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,31,Não,em investigação
2023-01-11,05:00,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,50,Não,registrado
2023-01-09,21:15,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,31,Não,registrado
2023-01-12,12:15,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,37,Não,em investigação
2023-01-05,01:45,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,58,Não,registrado
2023-01-27,20:15,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,56,Não,registrado
2023-01-25,01:45,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,43,Não,em investigação
2023-01-22,05:15,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,50,Não,arquivado
2023-01-12,02:45,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,56,Não,registrado
2023-01-27,00:15,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,31,Não,registrado
2023-01-14,13:45,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,50,Não,registrado
2023-01-24,03:45,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,51,Não,registrado
2023-01-16,04:15,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,60,Não,em investigação
2023-01-16,09:00,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,36,Não,em investigação
2023-01-27,19:00,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,39,Não,em investigação
2023-01-22,23:15,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,42,Não,registrado
2023-01-21,21:30,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,52,Não,em investigação
2023-01-27,06:00,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,44,Não,arquivado
2023-01-06,03:45,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,32,Não,em investigação
2023-01-20,09:30,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,59,Não,registrado
2023-01-05,20:30,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,34,Não,registrado
2023-01-07,20:45,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,31,Não,em investigação
2023-01-21,21:15,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,44,Não,em investigação
2023-01-20,01:45,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,27,Não,em investigação
2023-01-12,14:00,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,50,Não,registrado
2023-01-31,11:15,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,55,Não,em investigação
2023-01-14,16:45,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,37,Não,em investigação
2023-01-25,22:45,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,53,Não,em investigação
2023-01-20,09:45,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,28,Não,arquivado
2023-01-09,18:30,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,56,Não,registrado
2023-01-24,11:00,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,49,Não,registrado
2023-01-10,22:30,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,30,Não,registrado
2023-01-11,16:45,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,41,Não,em investigação
2023-01-28,12:00,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,30,Não,em investigação
2023-01-18,04:45,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,41,Não,registrado
2023-01-01,01:15,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,58,Não,em investigação
2023-01-01,20:00,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,60,Não,registrado
2023-01-06,01:30,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,34,Não,arquivado
2023-01-07,21:45,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,56,Não,em investigação
2023-01-10,12:15,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,38,Não,em investigação
2023-01-16,05:00,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,53,Não,registrado
2023-01-16,09:15,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,31,Não,registrado
2023-01-24,14:30,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,36,Não,em investigação
2023-01-10,17:45,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,32,Não,em investigação
2023-01-27,20:00,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,47,Não,em investigação
2023-01-24,21:30,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,33,Não,em investigação
2023-01-28,13:00,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,57,Não,em investigação
2023-01-27,23:00,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,48,Não,em investigação
2023-01-31,20:30,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,48,Não,em investigação
2023-01-13,20:30,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,31,Não,registrado
2023-01-17,01:45,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,49,Não,em investigação
2023-01-27,12:45,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,49,Não,em investigação
2023-01-27,14:45,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,44,Não,registrado
2023-01-06,01:00,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,35,Não,em investigação
2023-01-23,23:15,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,26,Não,registrado
2023-01-14,04:45,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,33,Não,registrado
2023-01-25,03:45,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,29,Não,em investigação
2023-01-25,13:30,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,53,Não,em investigação
2023-01-14,16:00,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,49,Não,arquivado
2023-01-06,00:30,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,57,Não,registrado
2023-01-21,09:15,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,40,Não,em investigação
2023-01-18,10:15,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,43,Não,em investigação
2023-01-04,01:30,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,60,Não,arquivado
2023-01-17,21:30,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,27,Não,registrado
2023-01-07,22:45,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,44,Não,registrado
2023-01-06,01:00,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,51,Não,registrado
2023-01-28,01:15,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,48,Não,registrado
2023-01-24,22:00,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,40,Não,arquivado
2023-01-16,06:00,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,50,Não,em investigação
2023-01-03,23:15,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,56,Não,em investigação
2023-01-02,12:45,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,47,Não,arquivado
2023-01-06,09:45,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,25,Não,registrado
2023-01-22,04:45,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,51,Não,registrado
2023-01-30,08:15,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,49,Não,registrado
2023-01-12,20:30,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,25,Não,registrado
2023-01-20,03:45,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,45,Não,arquivado
2023-01-28,15:45,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,28,Não,arquivado
2023-01-16,09:45,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,50,Não,registrado
2023-01-14,23:30,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,56,Não,registrado
2023-01-30,07:45,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,44,Não,arquivado
2023-01-20,23:45,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,50,Não,em investigação
2023-01-30,03:45,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,35,Não,registrado
2023-01-12,01:30,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,58,Não,registrado
2023-01-04,22:30,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,54,Não,em investigação
2023-01-04,03:30,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,59,Não,registrado
2023-01-22,16:00,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,60,Não,registrado
2023-01-24,02:15,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,50,Não,registrado
2023-01-10,05:45,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,50,Não,registrado
2023-01-06,07:15,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Feminino,33,Não,registrado
2023-01-27,12:00,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,32,Não,em investigação
2023-01-31,08:15,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,42,Não,registrado
2023-01-05,07:45,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,39,Não,em investigação
2023-01-08,20:45,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,51,Não,registrado
2023-01-19,11:30,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,25,Não,registrado
2023-01-23,12:00,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,60,Não,registrado
2023-01-26,20:00,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,25,Não,arquivado
2023-01-07,13:30,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,27,Não,registrado
2023-01-12,05:30,Brasília,FURTO EM VEÍCULO,Furto de objeto do interior do veículo.,Masculino,57,Não,registrado
