data_ocorrencia,hora_ocorrencia,regiao_administrativa,tipo_crime,sexo_vitima,idade_vitima,risco
2023-01-29,14:15,1,4,2,39,1.8115384197042682e-06
2023-01-16,09:30,1,4,2,17,1.8115384197042682e-06
2023-01-15,22:15,1,4,2,54,1.8115384197042682e-06
2023-01-26,22:45,1,4,2,65,1.8115384197042682e-06
2023-01-25,01:00,1,4,2,47,1.8115384197042682e-06
2023-01-14,00:45,1,4,2,50,1.8115384197042682e-06
2023-01-14,19:15,1,4,2,51,1.8115384197042682e-06
2023-01-03,16:30,1,4,2,28,1.8115384197042682e-06
2023-01-06,10:00,1,4,1,26,1.8115384197042682e-06
2023-01-26,00:30,1,4,2,25,1.8115384197042682e-06
2023-01-02,15:45,1,4,2,46,1.8115384197042682e-06
2023-01-29,12:30,1,4,1,63,1.8115384197042682e-06
2023-01-30,06:30,1,4,1,47,1.8115384197042682e-06
2023-01-10,14:45,1,4,1,65,1.8115384197042682e-06
2023-01-11,11:00,1,4,1,47,1.8115384197042682e-06
2023-01-26,09:45,1,4,2,64,1.8115384197042682e-06
2023-01-03,14:00,1,4,2,52,1.8115384197042682e-06
2023-01-25,13:15,1,4,2,60,1.8115384197042682e-06
2023-01-20,06:00,1,4,1,54,1.8115384197042682e-06
2023-01-26,20:00,1,4,2,54,1.8115384197042682e-06
2023-01-20,23:45,1,4,2,27,1.8115384197042682e-06
2023-01-03,19:15,1,4,1,55,1.8115384197042682e-06
2023-01-04,20:00,1,4,2,46,1.8115384197042682e-06
2023-01-19,14:15,1,4,2,15,1.8115384197042682e-06
2023-01-20,05:00,1,4,2,62,1.8115384197042682e-06
2023-01-17,16:00,1,4,2,41,1.8115384197042682e-06
2023-01-09,03:15,1,4,1,47,1.8115384197042682e-06
2023-01-16,05:30,1,4,1,65,1.8115384197042682e-06
2023-01-10,00:45,1,5,1,19,1.8115384197042682e-06
2023-01-08,01:00,1,5,2,58,1.8115384197042682e-06
2023-01-29,21:15,1,5,1,61,1.8115384197042682e-06
2023-01-10,18:00,1,5,1,29,1.8115384197042682e-06
2023-01-25,22:00,1,5,2,63,1.8115384197042682e-06
2023-01-04,00:30,1,5,2,42,1.8115384197042682e-06
2023-01-06,12:15,1,5,2,23,1.8115384197042682e-06
2023-01-16,16:15,1,5,2,69,1.8115384197042682e-06
2023-01-13,11:30,1,5,1,52,1.8115384197042682e-06
2023-01-24,19:00,1,5,1,21,1.8115384197042682e-06
2023-01-03,19:15,1,5,1,18,1.8115384197042682e-06
2023-01-11,17:15,1,5,1,56,1.8115384197042682e-06
2023-01-24,21:15,1,5,2,36,1.8115384197042682e-06
2023-01-26,01:00,1,5,2,58,1.8115384197042682e-06
2023-01-08,07:00,1,6,1,55,1.8115384197042682e-06
2023-01-01,04:30,1,6,2,67,1.8115384197042682e-06
2023-01-13,06:45,1,6,1,47,1.8115384197042682e-06
2023-01-25,08:00,1,6,2,37,1.8115384197042682e-06
2023-01-09,19:15,1,6,2,67,1.8115384197042682e-06
2023-01-19,04:00,1,6,2,54,1.8115384197042682e-06
2023-01-07,09:15,1,6,1,19,1.8115384197042682e-06
2023-01-14,21:00,1,6,1,30,1.8115384197042682e-06
2023-01-02,08:15,1,6,1,17,1.8115384197042682e-06
2023-01-05,22:00,1,6,2,56,1.8115384197042682e-06
2023-01-29,04:15,1,6,1,57,1.8115384197042682e-06
2023-01-15,06:00,1,6,1,64,1.8115384197042682e-06
2023-01-27,13:00,1,6,2,45,1.8115384197042682e-06
2023-01-10,13:45,1,6,1,17,1.8115384197042682e-06
2023-01-04,11:30,1,6,1,66,1.8115384197042682e-06
2023-01-01,21:00,1,6,2,55,1.8115384197042682e-06
2023-01-05,09:45,1,6,1,22,1.8115384197042682e-06
2023-01-10,00:30,1,6,2,18,1.8115384197042682e-06
2023-01-21,09:30,1,6,1,54,1.8115384197042682e-06
2023-01-29,18:45,1,6,2,58,1.8115384197042682e-06
2023-01-15,06:45,1,6,2,57,1.8115384197042682e-06
2023-01-16,20:30,1,6,2,27,1.8115384197042682e-06
2023-01-03,17:15,1,6,2,50,1.8115384197042682e-06
2023-01-30,17:45,1,7,1,18,1.8115384197042682e-06
2023-01-11,23:00,1,7,2,15,1.8115384197042682e-06
2023-01-03,04:30,1,7,2,28,1.8115384197042682e-06
2023-01-16,19:15,1,8,1,15,1.8115384197042682e-06
2023-01-23,04:00,1,8,2,63,1.8115384197042682e-06
2023-01-14,02:30,1,8,2,59,1.8115384197042682e-06
2023-01-21,04:30,1,8,1,70,1.8115384197042682e-06
2023-01-31,07:00,1,8,1,55,1.8115384197042682e-06
2023-01-16,01:45,1,8,1,28,1.8115384197042682e-06
2023-01-15,00:45,1,8,1,60,1.8115384197042682e-06
2023-01-25,09:15,1,9,2,45,1.8115384197042682e-06
2023-01-04,21:30,1,9,1,22,1.8115384197042682e-06
2023-01-13,23:30,1,9,2,31,1.8115384197042682e-06
2023-01-01,17:15,1,10,2,19,1.8115384197042682e-06
2023-01-27,17:30,1,10,1,40,1.8115384197042682e-06
2023-01-01,04:15,1,10,2,23,1.8115384197042682e-06
2023-01-05,15:30,1,10,1,46,1.8115384197042682e-06
2023-01-10,18:15,1,10,2,23,1.8115384197042682e-06
2023-01-26,08:30,1,10,2,23,1.8115384197042682e-06
2023-01-18,20:00,1,10,2,21,1.8115384197042682e-06
2023-01-24,06:30,1,10,1,53,1.8115384197042682e-06
2023-01-15,10:00,1,10,2,47,1.8115384197042682e-06
2023-01-23,21:15,1,10,1,56,1.8115384197042682e-06
2023-01-29,11:00,1,10,2,16,1.8115384197042682e-06
2023-01-31,07:15,1,10,2,32,1.8115384197042682e-06
2023-01-28,04:00,1,10,2,64,1.8115384197042682e-06
2023-01-31,07:00,1,10,1,34,1.8115384197042682e-06
2023-01-06,14:00,1,10,2,17,1.8115384197042682e-06
2023-01-14,08:45,1,10,2,38,1.8115384197042682e-06
2023-01-27,18:00,1,10,1,38,1.8115384197042682e-06
2023-01-16,17:15,1,10,1,33,1.8115384197042682e-06
2023-01-03,15:00,1,10,1,53,1.8115384197042682e-06
2023-01-15,14:30,1,10,2,38,1.8115384197042682e-06
2023-01-10,01:45,1,10,1,23,1.8115384197042682e-06
2023-01-16,03:45,1,10,1,40,1.8115384197042682e-06
2023-01-24,05:00,1,10,2,48,1.8115384197042682e-06
2023-01-05,04:30,1,10,1,37,1.8115384197042682e-06
2023-01-04,01:30,1,10,1,45,1.8115384197042682e-06
2023-01-17,11:45,1,10,2,69,1.8115384197042682e-06
2023-01-18,10:45,1,10,2,54,1.8115384197042682e-06
2023-01-11,22:45,1,10,1,55,1.8115384197042682e-06
2023-01-11,21:15,1,10,1,19,1.8115384197042682e-06
2023-01-28,00:45,1,10,2,49,1.8115384197042682e-06
2023-01-25,20:30,1,10,2,69,1.8115384197042682e-06
2023-01-07,08:15,1,10,2,52,1.8115384197042682e-06
2023-01-13,01:00,1,10,1,46,1.8115384197042682e-06
2023-01-01,12:00,1,10,2,36,1.8115384197042682e-06
2023-01-16,07:45,1,10,2,50,1.8115384197042682e-06
2023-01-17,21:30,1,10,2,51,1.8115384197042682e-06
2023-01-28,12:00,1,10,1,62,1.8115384197042682e-06
2023-01-01,11:15,1,10,2,44,1.8115384197042682e-06
2023-01-18,10:15,1,10,1,45,1.8115384197042682e-06
2023-01-08,20:00,1,10,2,31,1.8115384197042682e-06
2023-01-11,15:00,1,10,2,26,1.8115384197042682e-06
2023-01-14,02:00,1,10,1,31,1.8115384197042682e-06
2023-01-07,16:00,1,10,2,29,1.8115384197042682e-06
2023-01-21,07:45,1,10,1,57,1.8115384197042682e-06
2023-01-21,12:45,1,10,1,18,1.8115384197042682e-06
2023-01-26,04:00,1,10,2,36,1.8115384197042682e-06
2023-01-14,21:45,1,10,1,15,1.8115384197042682e-06
2023-01-03,00:30,1,10,2,48,1.8115384197042682e-06
2023-01-25,00:45,1,10,1,38,1.8115384197042682e-06
2023-01-12,08:30,1,10,2,34,1.8115384197042682e-06
2023-01-20,13:45,1,10,2,35,1.8115384197042682e-06
2023-01-02,00:00,1,10,1,34,1.8115384197042682e-06
2023-01-04,19:30,1,10,2,51,1.8115384197042682e-06
2023-01-26,02:15,1,10,2,17,1.8115384197042682e-06
2023-01-30,11:15,1,10,1,63,1.8115384197042682e-06
2023-01-03,18:30,1,10,1,52,1.8115384197042682e-06
2023-01-27,20:45,1,10,1,32,1.8115384197042682e-06
2023-01-24,05:45,1,10,1,25,1.8115384197042682e-06
2023-01-13,05:30,1,10,1,52,1.8115384197042682e-06
2023-01-04,11:15,1,10,1,47,1.8115384197042682e-06
2023-01-28,09:15,1,10,1,22,1.8115384197042682e-06
2023-01-02,22:15,1,10,1,42,1.8115384197042682e-06
2023-01-06,04:30,1,10,1,68,1.8115384197042682e-06
2023-01-17,16:30,1,10,2,16,1.8115384197042682e-06
2023-01-13,19:30,1,10,1,58,1.8115384197042682e-06
2023-01-25,05:00,1,10,1,41,1.8115384197042682e-06
2023-01-10,20:15,1,10,2,61,1.8115384197042682e-06
2023-01-05,04:15,1,10,2,15,1.8115384197042682e-06
2023-01-27,02:30,1,10,1,46,1.8115384197042682e-06
2023-01-12,07:30,1,10,1,36,1.8115384197042682e-06
2023-01-28,15:30,1,10,2,32,1.8115384197042682e-06
2023-01-21,00:00,1,10,1,44,1.8115384197042682e-06
2023-01-07,15:30,1,10,1,62,1.8115384197042682e-06
2023-01-12,16:15,1,10,1,57,1.8115384197042682e-06
2023-01-26,18:45,1,10,2,62,1.8115384197042682e-06
2023-01-09,10:30,1,10,1,21,1.8115384197042682e-06
2023-01-26,00:00,1,10,2,49,1.8115384197042682e-06
2023-01-06,02:15,1,10,1,15,1.8115384197042682e-06
2023-01-26,01:15,1,10,1,54,1.8115384197042682e-06
2023-01-08,10:15,1,10,1,62,1.8115384197042682e-06
2023-01-13,04:00,1,10,2,27,1.8115384197042682e-06
2023-01-18,04:30,1,10,1,29,1.8115384197042682e-06
2023-01-14,04:00,1,10,2,15,1.8115384197042682e-06
2023-01-25,03:00,1,10,2,17,1.8115384197042682e-06
2023-01-10,15:45,1,10,1,24,1.8115384197042682e-06
2023-01-11,00:15,1,10,2,43,1.8115384197042682e-06
2023-01-12,15:45,1,10,1,30,1.8115384197042682e-06
2023-01-07,10:45,1,10,2,20,1.8115384197042682e-06
2023-01-02,06:15,1,10,1,67,1.8115384197042682e-06
2023-01-10,19:15,1,10,1,19,1.8115384197042682e-06
2023-01-20,10:30,1,10,1,44,1.8115384197042682e-06
2023-01-13,08:15,1,10,2,51,1.8115384197042682e-06
2023-01-19,10:00,1,10,1,63,1.8115384197042682e-06
2023-01-07,12:15,1,10,1,51,1.8115384197042682e-06
2023-01-02,11:30,1,10,2,66,1.8115384197042682e-06
2023-01-15,02:15,1,11,1,19,1.8115384197042682e-06
2023-01-02,21:00,1,11,1,60,1.8115384197042682e-06
2023-01-28,22:45,1,11,2,59,1.8115384197042682e-06
2023-01-11,14:00,1,11,1,24,1.8115384197042682e-06
2023-01-26,02:00,1,11,1,23,1.8115384197042682e-06
2023-01-20,05:30,1,11,1,58,1.8115384197042682e-06
2023-01-23,17:45,1,11,1,67,1.8115384197042682e-06
2023-01-04,20:30,1,11,1,40,1.8115384197042682e-06
2023-01-18,07:45,1,11,2,23,1.8115384197042682e-06
2023-01-10,10:45,1,11,1,24,1.8115384197042682e-06
2023-01-02,08:30,1,11,1,31,1.8115384197042682e-06
2023-01-12,23:30,1,11,1,26,1.8115384197042682e-06
2023-01-31,13:00,1,11,1,61,1.8115384197042682e-06
2023-01-01,01:00,1,11,1,22,1.8115384197042682e-06
2023-01-16,18:15,1,11,1,24,1.8115384197042682e-06
2023-01-20,23:00,1,11,1,41,1.8115384197042682e-06
2023-01-10,06:15,1,11,2,54,1.8115384197042682e-06
2023-01-04,01:45,1,11,2,57,1.8115384197042682e-06
2023-01-02,23:45,1,11,2,54,1.8115384197042682e-06
2023-01-10,00:15,1,11,1,21,1.8115384197042682e-06
2023-01-27,19:30,1,11,1,49,1.8115384197042682e-06
2023-01-25,01:00,1,11,2,30,1.8115384197042682e-06
2023-01-06,05:00,1,11,2,65,1.8115384197042682e-06
2023-01-14,18:00,1,11,2,29,1.8115384197042682e-06
2023-01-15,21:30,1,11,1,29,1.8115384197042682e-06
2023-01-25,08:00,1,11,1,57,1.8115384197042682e-06
2023-01-11,01:45,1,11,1,25,1.8115384197042682e-06
2023-01-27,15:45,1,11,2,63,1.8115384197042682e-06
2023-01-14,17:45,1,11,2,33,1.8115384197042682e-06
2023-01-05,13:00,1,11,2,39,1.8115384197042682e-06
2023-01-22,14:30,1,11,2,20,1.8115384197042682e-06
2023-01-30,16:30,1,11,2,48,1.8115384197042682e-06
2023-01-05,18:30,1,11,1,42,1.8115384197042682e-06
2023-01-19,22:15,1,11,1,51,1.8115384197042682e-06
2023-01-16,12:00,1,11,1,40,1.8115384197042682e-06
2023-01-11,23:15,1,11,2,64,1.8115384197042682e-06
2023-01-24,07:45,1,11,2,50,1.8115384197042682e-06
2023-01-10,10:00,1,11,1,60,1.8115384197042682e-06
2023-01-12,15:00,1,11,1,52,1.8115384197042682e-06
2023-01-16,03:15,1,11,2,24,1.8115384197042682e-06
2023-01-24,10:15,1,11,2,24,1.8115384197042682e-06
2023-01-30,07:30,1,11,2,27,1.8115384197042682e-06
2023-01-01,08:00,1,11,2,36,1.8115384197042682e-06
2023-01-16,20:15,1,11,1,28,1.8115384197042682e-06
2023-01-18,20:15,1,11,2,69,1.8115384197042682e-06
2023-01-13,09:15,1,11,1,15,1.8115384197042682e-06
2023-01-14,18:45,1,11,2,54,1.8115384197042682e-06
2023-01-09,09:00,1,11,2,30,1.8115384197042682e-06
2023-01-31,06:00,1,11,1,36,1.8115384197042682e-06
2023-01-12,05:30,1,11,1,24,1.8115384197042682e-06
2023-01-28,08:15,1,11,1,20,1.8115384197042682e-06
2023-01-14,12:30,1,11,2,31,1.8115384197042682e-06
2023-01-23,05:30,1,11,1,48,1.8115384197042682e-06
2023-01-22,03:00,1,11,2,62,1.8115384197042682e-06
2023-01-23,10:15,1,11,2,55,1.8115384197042682e-06
2023-01-21,07:30,1,11,2,25,1.8115384197042682e-06
2023-01-20,19:30,1,11,1,53,1.8115384197042682e-06
2023-01-15,20:00,1,11,2,68,1.8115384197042682e-06
2023-01-16,10:00,1,11,1,55,1.8115384197042682e-06
2023-01-21,12:30,1,11,2,69,1.8115384197042682e-06
2023-01-01,12:00,1,11,2,24,1.8115384197042682e-06
2023-01-15,14:00,1,11,2,62,1.8115384197042682e-06
2023-01-30,12:45,1,11,1,15,1.8115384197042682e-06
2023-01-27,09:45,1,11,2,57,1.8115384197042682e-06
2023-01-20,04:45,1,11,1,47,1.8115384197042682e-06
2023-01-26,00:00,1,11,1,22,1.8115384197042682e-06
2023-01-07,23:45,1,11,2,60,1.8115384197042682e-06
2023-01-25,07:15,1,11,2,43,1.8115384197042682e-06
2023-01-30,03:30,1,11,2,70,1.8115384197042682e-06
2023-01-04,12:30,1,11,1,64,1.8115384197042682e-06
2023-01-04,15:45,1,11,2,26,1.8115384197042682e-06
2023-01-16,08:00,1,11,1,69,1.8115384197042682e-06
2023-01-29,06:30,1,11,1,60,1.8115384197042682e-06
2023-01-04,08:30,1,11,2,57,1.8115384197042682e-06
2023-01-24,09:15,1,11,1,20,1.8115384197042682e-06
2023-01-06,07:30,1,11,1,50,1.8115384197042682e-06
2023-01-09,10:45,1,11,1,45,1.8115384197042682e-06
2023-01-25,05:00,1,11,2,44,1.8115384197042682e-06
2023-01-28,15:00,1,11,2,59,1.8115384197042682e-06
2023-01-31,08:30,1,11,2,46,1.8115384197042682e-06
2023-01-17,07:30,1,11,1,50,1.8115384197042682e-06
2023-01-12,17:00,1,11,1,19,1.8115384197042682e-06
2023-01-30,03:30,1,11,1,21,1.8115384197042682e-06
2023-01-03,02:15,1,11,1,33,1.8115384197042682e-06
2023-01-07,06:45,1,11,1,59,1.8115384197042682e-06
2023-01-08,21:30,1,11,1,70,1.8115384197042682e-06
2023-01-28,21:45,1,11,2,62,1.8115384197042682e-06
2023-01-23,09:30,1,11,2,35,1.8115384197042682e-06
2023-01-15,07:45,1,11,1,45,1.8115384197042682e-06
2023-01-05,03:45,1,11,1,64,1.8115384197042682e-06
2023-01-16,16:30,1,11,1,49,1.8115384197042682e-06
2023-01-20,11:30,1,11,1,37,1.8115384197042682e-06
2023-01-30,20:30,1,11,2,29,1.8115384197042682e-06
2023-01-05,17:15,1,11,2,22,1.8115384197042682e-06
2023-01-23,21:15,1,11,1,24,1.8115384197042682e-06
2023-01-18,12:45,1,11,2,54,1.8115384197042682e-06
2023-01-02,06:15,1,11,1,47,1.8115384197042682e-06
2023-01-30,16:30,1,11,1,53,1.8115384197042682e-06
2023-01-20,07:15,1,11,1,40,1.8115384197042682e-06
2023-01-25,13:45,1,11,2,57,1.8115384197042682e-06
2023-01-15,22:00,1,11,1,57,1.8115384197042682e-06
2023-01-14,07:15,1,11,2,18,1.8115384197042682e-06
2023-01-10,11:15,1,11,2,65,1.8115384197042682e-06
2023-01-19,03:00,1,11,2,41,1.8115384197042682e-06
2023-01-17,20:30,1,11,2,68,1.8115384197042682e-06
2023-01-16,10:30,1,11,1,43,1.8115384197042682e-06
2023-01-04,11:30,1,11,1,28,1.8115384197042682e-06
2023-01-11,18:30,1,11,2,27,1.8115384197042682e-06
2023-01-22,11:30,1,11,1,18,1.8115384197042682e-06
2023-01-08,13:15,1,11,1,66,1.8115384197042682e-06
2023-01-06,07:30,1,11,1,45,1.8115384197042682e-06
2023-01-09,07:00,1,11,1,27,1.8115384197042682e-06
2023-01-29,05:15,1,11,2,22,1.8115384197042682e-06
2023-01-16,17:15,1,11,1,63,1.8115384197042682e-06
2023-01-27,00:00,1,11,2,63,1.8115384197042682e-06
2023-01-05,08:30,1,11,1,48,1.8115384197042682e-06
2023-01-25,02:00,1,11,2,60,1.8115384197042682e-06
2023-01-03,05:30,1,11,2,51,1.8115384197042682e-06
2023-01-18,23:15,1,11,1,50,1.8115384197042682e-06
2023-01-20,10:45,1,11,1,68,1.8115384197042682e-06
2023-01-05,22:30,1,11,2,34,1.8115384197042682e-06
2023-01-16,22:15,1,11,1,56,1.8115384197042682e-06
2023-01-23,23:45,1,11,1,20,1.8115384197042682e-06
2023-01-14,20:15,1,11,2,16,1.8115384197042682e-06
2023-01-14,03:45,1,11,1,39,1.8115384197042682e-06
2023-01-10,00:00,1,11,2,53,1.8115384197042682e-06
2023-01-09,01:15,1,11,1,65,1.8115384197042682e-06
2023-01-23,00:00,1,11,1,20,1.8115384197042682e-06
2023-01-25,01:45,1,11,1,25,1.8115384197042682e-06
2023-01-17,12:45,1,11,2,67,1.8115384197042682e-06
2023-01-14,14:15,1,11,2,68,1.8115384197042682e-06
2023-01-04,16:45,1,11,2,67,1.8115384197042682e-06
2023-01-13,11:45,1,11,1,35,1.8115384197042682e-06
2023-01-18,01:00,1,11,2,15,1.8115384197042682e-06
2023-01-12,10:30,1,11,1,26,1.8115384197042682e-06
2023-01-30,05:45,1,11,2,23,1.8115384197042682e-06
2023-01-28,23:00,1,11,1,65,1.8115384197042682e-06
2023-01-28,13:30,1,11,1,63,1.8115384197042682e-06
2023-01-07,20:30,1,11,2,41,1.8115384197042682e-06
2023-01-01,23:00,1,11,2,37,1.8115384197042682e-06
2023-01-16,12:15,1,11,2,58,1.8115384197042682e-06
2023-01-25,21:30,1,11,2,68,1.8115384197042682e-06
2023-01-10,18:30,1,11,2,69,1.8115384197042682e-06
2023-01-09,17:30,1,11,2,49,1.8115384197042682e-06
2023-01-05,19:00,1,11,2,65,1.8115384197042682e-06
2023-01-14,15:00,1,11,2,24,1.8115384197042682e-06
2023-01-25,14:00,1,11,1,68,1.8115384197042682e-06
2023-01-12,00:30,1,11,2,57,1.8115384197042682e-06
2023-01-13,10:30,1,11,1,41,1.8115384197042682e-06
2023-01-25,19:30,1,11,2,46,1.8115384197042682e-06
2023-01-28,12:45,1,11,1,16,1.8115384197042682e-06
2023-01-31,13:45,1,11,2,51,1.8115384197042682e-06
2023-01-09,09:00,1,11,1,57,1.8115384197042682e-06
2023-01-17,01:15,1,11,2,57,1.8115384197042682e-06
2023-01-09,22:15,1,11,2,32,1.8115384197042682e-06
2023-01-01,16:15,1,11,1,68,1.8115384197042682e-06
2023-01-05,01:30,1,11,1,51,1.8115384197042682e-06
2023-01-03,21:15,1,11,1,46,1.8115384197042682e-06
2023-01-07,10:30,1,11,2,45,1.8115384197042682e-06
2023-01-29,03:00,1,11,1,51,1.8115384197042682e-06
2023-01-06,14:00,1,11,1,52,1.8115384197042682e-06
2023-01-17,08:15,1,11,1,33,1.8115384197042682e-06
2023-01-23,10:00,1,11,1,42,1.8115384197042682e-06
2023-01-18,07:00,1,11,2,68,1.8115384197042682e-06
2023-01-12,07:45,1,11,2,51,1.8115384197042682e-06
2023-01-03,22:30,1,11,1,34,1.8115384197042682e-06
2023-01-24,00:00,1,11,2,30,1.8115384197042682e-06
2023-01-06,12:00,1,11,1,64,1.8115384197042682e-06
2023-01-18,10:30,1,11,1,63,1.8115384197042682e-06
2023-01-03,09:00,1,11,2,42,1.8115384197042682e-06
2023-01-20,04:45,2,0,2,27,8.953579224753617e-07
2023-01-16,09:45,2,0,2,12,8.953579224753617e-07
2023-01-19,06:45,2,0,2,17,8.953579224753617e-07
2023-01-19,17:45,2,0,2,30,8.953579224753617e-07
2023-01-20,06:00,2,0,2,21,8.953579224753617e-07
2023-01-24,00:45,2,0,2,12,8.953579224753617e-07
2023-01-08,12:45,2,0,2,13,8.953579224753617e-07
2023-01-05,13:30,2,0,2,14,8.953579224753617e-07
2023-01-23,05:45,2,0,2,16,8.953579224753617e-07
2023-01-29,23:30,2,0,2,25,8.953579224753617e-07
2023-01-22,02:00,2,0,2,18,8.953579224753617e-07
2023-01-08,19:45,2,0,2,19,8.953579224753617e-07
2023-01-25,06:45,2,1,1,70,8.953579224753617e-07
2023-01-04,00:30,2,1,1,69,8.953579224753617e-07
2023-01-22,05:15,2,1,2,52,8.953579224753617e-07
2023-01-25,10:00,2,1,1,46,8.953579224753617e-07
2023-01-09,18:30,2,1,2,25,8.953579224753617e-07
2023-01-29,06:45,2,2,2,37,8.953579224753617e-07
2023-01-08,10:30,2,2,1,48,8.953579224753617e-07
2023-01-21,11:45,2,2,1,62,8.953579224753617e-07
2023-01-16,14:15,2,2,2,29,8.953579224753617e-07
2023-01-07,03:30,2,2,2,21,8.953579224753617e-07
2023-01-23,04:45,2,2,1,61,8.953579224753617e-07
2023-01-22,23:00,2,2,1,62,8.953579224753617e-07
2023-01-05,06:30,2,2,2,40,8.953579224753617e-07
2023-01-26,09:15,2,2,1,50,8.953579224753617e-07
2023-01-29,18:45,2,2,2,18,8.953579224753617e-07
2023-01-06,05:30,2,2,2,18,8.953579224753617e-07
2023-01-15,21:00,2,2,2,66,8.953579224753617e-07
2023-01-27,03:30,2,3,2,35,8.953579224753617e-07
2023-01-05,18:30,2,3,2,42,8.953579224753617e-07
2023-01-20,14:45,2,3,1,50,8.953579224753617e-07
2023-01-28,23:30,2,3,2,59,8.953579224753617e-07
2023-01-20,05:45,2,3,1,47,8.953579224753617e-07
2023-01-23,06:30,2,3,2,57,8.953579224753617e-07
2023-01-24,04:30,2,3,2,48,8.953579224753617e-07
2023-01-06,00:00,2,3,1,40,8.953579224753617e-07
2023-01-14,20:00,2,3,1,29,8.953579224753617e-07
2023-01-23,14:00,2,3,1,25,8.953579224753617e-07
2023-01-24,17:15,2,3,2,30,8.953579224753617e-07
2023-01-03,14:00,2,3,1,49,8.953579224753617e-07
2023-01-18,12:30,2,3,2,37,8.953579224753617e-07
2023-01-28,01:00,2,3,2,38,8.953579224753617e-07
2023-01-31,10:30,2,3,1,42,8.953579224753617e-07
2023-01-29,14:15,2,3,2,57,8.953579224753617e-07
2023-01-03,02:30,2,3,2,53,8.953579224753617e-07
2023-01-31,04:45,2,3,1,31,8.953579224753617e-07
2023-01-25,18:45,2,3,2,25,8.953579224753617e-07
2023-01-31,06:30,2,3,2,53,8.953579224753617e-07
2023-01-14,21:45,2,3,1,48,8.953579224753617e-07
2023-01-10,03:00,2,3,1,33,8.953579224753617e-07
2023-01-07,07:00,2,3,2,35,8.953579224753617e-07
2023-01-27,19:45,2,3,2,25,8.953579224753617e-07
2023-01-10,02:00,2,3,1,28,8.953579224753617e-07
2023-01-01,17:15,2,3,2,26,8.953579224753617e-07
2023-01-31,12:45,2,3,2,36,8.953579224753617e-07
2023-01-12,08:15,2,3,2,56,8.953579224753617e-07
2023-01-17,02:45,2,3,1,54,8.953579224753617e-07
2023-01-24,16:15,2,3,2,27,8.953579224753617e-07
2023-01-29,11:15,2,4,1,68,8.953579224753617e-07
2023-01-09,23:15,2,4,1,34,8.953579224753617e-07
2023-01-26,19:45,2,4,1,15,8.953579224753617e-07
2023-01-18,16:45,2,4,1,47,8.953579224753617e-07
2023-01-03,08:45,2,4,2,59,8.953579224753617e-07
2023-01-13,03:00,2,4,1,51,8.953579224753617e-07
2023-01-25,22:45,2,4,1,51,8.953579224753617e-07
2023-01-23,04:00,2,4,2,29,8.953579224753617e-07
2023-01-05,12:00,2,4,1,54,8.953579224753617e-07
2023-01-13,14:15,2,4,2,24,8.953579224753617e-07
2023-01-24,16:45,2,4,2,62,8.953579224753617e-07
2023-01-25,23:30,2,4,1,20,8.953579224753617e-07
2023-01-02,21:45,2,4,1,47,8.953579224753617e-07
2023-01-17,07:30,2,4,2,44,8.953579224753617e-07
2023-01-27,22:45,2,4,2,61,8.953579224753617e-07
2023-01-04,22:15,2,4,2,67,8.953579224753617e-07
2023-01-11,08:30,2,4,1,51,8.953579224753617e-07
2023-01-28,15:45,2,4,1,58,8.953579224753617e-07
2023-01-29,15:45,2,4,2,56,8.953579224753617e-07
2023-01-14,12:45,2,4,2,66,8.953579224753617e-07
2023-01-21,22:00,2,4,2,53,8.953579224753617e-07
2023-01-15,12:00,2,5,1,16,8.953579224753617e-07
2023-01-15,19:00,2,5,2,54,8.953579224753617e-07
2023-01-06,22:45,2,5,2,49,8.953579224753617e-07
2023-01-09,06:45,2,5,1,68,8.953579224753617e-07
2023-01-14,11:45,2,5,2,21,8.953579224753617e-07
2023-01-27,07:45,2,5,1,54,8.953579224753617e-07
2023-01-20,02:15,2,5,1,61,8.953579224753617e-07
2023-01-31,08:00,2,5,1,55,8.953579224753617e-07
2023-01-13,14:00,2,5,1,52,8.953579224753617e-07
2023-01-14,11:00,2,5,1,65,8.953579224753617e-07
2023-01-02,10:45,2,6,1,35,8.953579224753617e-07
2023-01-25,13:30,2,6,2,30,8.953579224753617e-07
2023-01-21,06:30,2,6,2,52,8.953579224753617e-07
2023-01-19,23:30,2,6,2,36,8.953579224753617e-07
2023-01-04,14:30,2,7,2,48,8.953579224753617e-07
2023-01-01,00:00,2,7,1,56,8.953579224753617e-07
2023-01-12,01:00,2,7,1,38,8.953579224753617e-07
2023-01-27,10:30,2,7,2,62,8.953579224753617e-07
2023-01-29,04:15,2,7,1,64,8.953579224753617e-07
2023-01-07,16:15,2,7,1,41,8.953579224753617e-07
2023-01-26,01:00,2,7,2,46,8.953579224753617e-07
2023-01-27,07:00,2,7,2,55,8.953579224753617e-07
2023-01-19,07:15,2,7,2,17,8.953579224753617e-07
2023-01-18,10:15,2,7,2,21,8.953579224753617e-07
2023-01-22,21:00,2,7,2,16,8.953579224753617e-07
2023-01-15,05:00,2,8,2,37,8.953579224753617e-07
2023-01-07,21:45,2,8,1,68,8.953579224753617e-07
2023-01-24,20:15,2,8,1,45,8.953579224753617e-07
2023-01-09,19:00,2,8,1,68,8.953579224753617e-07
2023-01-04,07:15,2,8,1,20,8.953579224753617e-07
